time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1499254964902241,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902243,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902244,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902246,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902247,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902248,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902249,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902250,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902251,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902253,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902254,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902255,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902256,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902257,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902258,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902260,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902261,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902262,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902263,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902264,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902266,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902267,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902268,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902269,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902270,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902272,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902273,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902274,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902275,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902277,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902278,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902279,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902280,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902281,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902283,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902284,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902285,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902286,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902287,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902288,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902290,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902291,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902292,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902293,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902294,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902296,17,76,192.168.10.17,192.168.10.255,137,137
1499254964902297,17,76,192.168.10.17,192.168.10.255,137,137
1499254964919119,17,56,132.163.4.101,192.168.10.19,123,123
1499254964950135,17,56,38.126.113.10,192.168.10.19,123,123
1499254964964263,17,56,192.168.10.17,192.168.10.3,123,123
1499254964964266,17,56,192.168.10.17,192.168.10.3,123,123
1499254964964349,17,56,192.168.10.3,192.168.10.17,123,123
1499254964964353,17,56,192.168.10.3,192.168.10.17,123,123
1499254964979018,6,6,40.83.143.209,192.168.10.14,443,49460
1499254964979373,6,6,40.83.143.209,192.168.10.14,443,49460
1499254965041549,6,6,40.83.143.209,192.168.10.14,443,49460
1499254965293810,6,869,40.83.143.209,192.168.10.14,443,49460
1499254965320227,17,215,192.168.10.17,224.0.0.251,5353,5353
1499254965320231,17,215,192.168.10.17,224.0.0.251,5353,5353
1499254965320233,17,215,192.168.10.17,224.0.0.251,5353,5353
1499254965320234,17,215,192.168.10.17,224.0.0.251,5353,5353
1499254965320235,17,215,192.168.10.17,224.0.0.251,5353,5353
1499254965320236,17,215,192.168.10.17,224.0.0.251,5353,5353
1499254965320237,17,215,192.168.10.17,224.0.0.251,5353,5353
1499254965320239,17,215,192.168.10.17,224.0.0.251,5353,5353
1499254965320240,17,215,192.168.10.17,224.0.0.251,5353,5353
1499254965320241,17,215,192.168.10.17,224.0.0.251,5353,5353
1499254965320242,17,215,192.168.10.17,224.0.0.251,5353,5353
1499254965329584,17,123,192.168.10.17,224.0.0.251,5353,5353
1499254965329589,17,123,192.168.10.17,224.0.0.251,5353,5353
1499254965329590,17,123,192.168.10.17,224.0.0.251,5353,5353
1499254965329591,17,123,192.168.10.17,224.0.0.251,5353,5353
1499254965329593,17,123,192.168.10.17,224.0.0.251,5353,5353
1499254965329594,17,123,192.168.10.17,224.0.0.251,5353,5353
1499254965329595,17,123,192.168.10.17,224.0.0.251,5353,5353
1499254965329596,17,123,192.168.10.17,224.0.0.251,5353,5353
1499254965329597,17,123,192.168.10.17,224.0.0.251,5353,5353
1499254965329599,17,123,192.168.10.17,224.0.0.251,5353,5353
1499254965329600,17,123,192.168.10.17,224.0.0.251,5353,5353
1499254965343547,6,6,192.168.10.14,40.83.143.209,49460,443
1499254965468338,6,277,192.168.10.14,40.83.143.209,49461,443
1499254965468439,6,1440,192.168.10.14,40.83.143.209,49461,443
1499254965468489,6,3445,192.168.10.14,40.83.143.209,49461,443
1499254965554953,6,6,40.83.143.209,192.168.10.14,443,49461
1499254965555227,6,6,40.83.143.209,192.168.10.14,443,49461
1499254965849115,6,869,40.83.143.209,192.168.10.14,443,49461
1499254965858413,17,56,192.168.10.19,158.69.223.100,123,123
1499254965858433,17,56,192.168.10.19,104.131.53.252,123,123
1499254965858499,17,56,192.168.10.19,91.189.91.157,123,123
1499254965858502,17,56,192.168.10.19,128.100.100.128,123,123
1499254965874792,17,56,158.69.223.100,192.168.10.19,123,123
1499254965881238,17,56,128.100.100.128,192.168.10.19,123,123
1499254965882265,17,56,104.131.53.252,192.168.10.19,123,123
1499254965895362,17,56,91.189.91.157,192.168.10.19,123,123
1499254965896029,6,6,192.168.10.14,40.83.143.209,49461,443
1499254965941196,6,277,192.168.10.14,40.83.143.209,49460,443
1499254965941274,6,1440,192.168.10.14,40.83.143.209,49460,443
1499254965941323,6,1717,192.168.10.14,40.83.143.209,49460,443
1499254965956561,17,229,192.168.10.17,224.0.0.251,5353,5353
1499254965956566,17,229,192.168.10.17,224.0.0.251,5353,5353
1499254965956568,17,229,192.168.10.17,224.0.0.251,5353,5353
1499254965956569,17,229,192.168.10.17,224.0.0.251,5353,5353
1499254965956571,17,229,192.168.10.17,224.0.0.251,5353,5353
1499254965956572,17,229,192.168.10.17,224.0.0.251,5353,5353
1499254965956573,17,229,192.168.10.17,224.0.0.251,5353,5353
1499254965956574,17,229,192.168.10.17,224.0.0.251,5353,5353
1499254965956576,17,229,192.168.10.17,224.0.0.251,5353,5353
1499254965956577,17,229,192.168.10.17,224.0.0.251,5353,5353
1499254965956579,17,229,192.168.10.17,224.0.0.251,5353,5353
1499254966027749,6,6,40.83.143.209,192.168.10.14,443,49460
1499254966028236,6,6,40.83.143.209,192.168.10.14,443,49460
1499254966420552,6,309,40.83.143.209,192.168.10.14,443,49460
1499254966473539,6,6,192.168.10.14,40.83.143.209,49460,443
1499254966539376,6,277,192.168.10.14,40.83.143.209,49461,443
1499254966539474,6,1440,192.168.10.14,40.83.143.209,49461,443
1499254966539525,6,1717,192.168.10.14,40.83.143.209,49461,443
1499254966626136,6,6,40.83.143.209,192.168.10.14,443,49461
1499254966626137,6,6,40.83.143.209,192.168.10.14,443,49461
1499254966858417,17,56,192.168.10.19,38.126.113.10,123,123
1499254966858447,17,56,192.168.10.19,132.163.4.101,123,123
1499254966858509,17,56,192.168.10.19,138.236.128.36,123,123
1499254966900554,17,56,138.236.128.36,192.168.10.19,123,123
1499254966904425,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904431,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904432,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904434,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904435,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904436,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904437,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904438,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904440,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904441,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904442,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904443,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904444,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904446,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904447,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904448,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904450,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904451,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904452,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904453,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904454,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904456,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904457,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904458,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904460,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904461,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904462,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904463,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904464,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904466,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904467,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904468,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904469,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904470,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904472,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904473,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904474,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904476,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904477,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904478,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904479,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904480,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904481,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904483,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904484,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904485,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904486,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904487,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904489,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904490,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904491,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904492,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904493,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904495,17,76,192.168.10.17,192.168.10.255,137,137
1499254966904496,17,76,192.168.10.17,192.168.10.255,137,137
1499254966919313,17,56,132.163.4.101,192.168.10.19,123,123
1499254966933588,6,309,40.83.143.209,192.168.10.14,443,49461
1499254966946028,17,56,38.126.113.10,192.168.10.19,123,123
1499254966964292,17,56,192.168.10.17,192.168.10.3,123,123
1499254966964295,17,56,192.168.10.17,192.168.10.3,123,123
1499254966964353,17,56,192.168.10.3,192.168.10.17,123,123
1499254966964356,17,56,192.168.10.3,192.168.10.17,123,123
1499254966980567,6,6,192.168.10.14,40.83.143.209,49461,443
1499254967054814,6,277,192.168.10.14,40.83.143.209,49460,443
1499254967054888,6,1440,192.168.10.14,40.83.143.209,49460,443
1499254967054938,6,1749,192.168.10.14,40.83.143.209,49460,443
1499254967141474,6,6,40.83.143.209,192.168.10.14,443,49460
1499254967141715,6,6,40.83.143.209,192.168.10.14,443,49460
1499254967345554,6,6,192.168.10.14,209.48.71.168,49459,80
1499254967383862,6,6,209.48.71.168,192.168.10.14,80,49459
1499254967383872,6,6,192.168.10.14,209.48.71.168,49459,80
1499254967402678,6,309,40.83.143.209,192.168.10.14,443,49460
1499254967460860,6,6,192.168.10.14,40.83.143.209,49460,443
1499254967531049,6,277,192.168.10.14,40.83.143.209,49461,443
1499254967531123,6,1440,192.168.10.14,40.83.143.209,49461,443
1499254967531173,6,1653,192.168.10.14,40.83.143.209,49461,443
1499254967566796,17,151,192.168.10.17,224.0.0.251,5353,5353
1499254967566800,17,151,192.168.10.17,224.0.0.251,5353,5353
1499254967566801,17,151,192.168.10.17,224.0.0.251,5353,5353
1499254967566803,17,151,192.168.10.17,224.0.0.251,5353,5353
1499254967566804,17,151,192.168.10.17,224.0.0.251,5353,5353
1499254967566805,17,151,192.168.10.17,224.0.0.251,5353,5353
1499254967566806,17,151,192.168.10.17,224.0.0.251,5353,5353
1499254967566807,17,151,192.168.10.17,224.0.0.251,5353,5353
1499254967566809,17,151,192.168.10.17,224.0.0.251,5353,5353
1499254967566810,17,151,192.168.10.17,224.0.0.251,5353,5353
1499254967566811,17,151,192.168.10.17,224.0.0.251,5353,5353
1499254967617617,6,6,40.83.143.209,192.168.10.14,443,49461
1499254967617830,6,6,40.83.143.209,192.168.10.14,443,49461
1499254967858436,17,56,192.168.10.19,104.131.53.252,123,123
1499254967858450,17,56,192.168.10.19,128.100.100.128,123,123
1499254967858451,17,56,192.168.10.19,158.69.223.100,123,123
1499254967860848,6,309,40.83.143.209,192.168.10.14,443,49461
1499254967875062,17,56,158.69.223.100,192.168.10.19,123,123
1499254967881268,17,56,128.100.100.128,192.168.10.19,123,123
1499254967882276,17,56,104.131.53.252,192.168.10.19,123,123
1499254967907761,6,6,192.168.10.14,40.83.143.209,49461,443
1499254968030747,6,277,192.168.10.14,40.83.143.209,49460,443
1499254968030821,6,1440,192.168.10.14,40.83.143.209,49460,443
1499254968030871,6,1749,192.168.10.14,40.83.143.209,49460,443
1499254968117257,6,6,40.83.143.209,192.168.10.14,443,49460
1499254968117687,6,6,40.83.143.209,192.168.10.14,443,49460
1499254968350109,6,269,192.168.10.16,192.168.10.3,53856,389
1499254968350112,6,269,192.168.10.16,192.168.10.3,53856,389
1499254968350405,6,316,192.168.10.3,192.168.10.16,389,53856
1499254968350409,6,316,192.168.10.3,192.168.10.16,389,53856
1499254968350581,6,269,192.168.10.16,192.168.10.3,53856,389
1499254968350629,6,269,192.168.10.16,192.168.10.3,53856,389
1499254968350854,6,316,192.168.10.3,192.168.10.16,389,53856
1499254968350858,6,316,192.168.10.3,192.168.10.16,389,53856
1499254968435300,6,869,40.83.143.209,192.168.10.14,443,49460
1499254968482219,6,6,192.168.10.14,40.83.143.209,49460,443
1499254968569840,17,48,192.168.10.17,192.168.10.3,61829,53
1499254968569843,17,48,192.168.10.17,192.168.10.3,61829,53
1499254968570050,17,98,192.168.10.3,192.168.10.17,53,61829
1499254968570054,17,98,192.168.10.3,192.168.10.17,53,61829
1499254968570487,6,79,192.168.10.17,192.168.10.3,49453,389
1499254968570535,6,79,192.168.10.17,192.168.10.3,49453,389
1499254968570577,6,163,192.168.10.3,192.168.10.17,389,49453
1499254968570625,6,163,192.168.10.3,192.168.10.17,389,49453
1499254968570737,6,7,192.168.10.17,192.168.10.3,49453,389
1499254968570738,6,7,192.168.10.17,192.168.10.3,49453,389
1499254968570787,6,6,192.168.10.3,192.168.10.17,389,49453
1499254968570788,6,6,192.168.10.3,192.168.10.17,389,49453
1499254968570810,17,79,192.168.10.17,192.168.10.3,53549,53
1499254968570814,17,79,192.168.10.17,192.168.10.3,53549,53
1499254968571000,17,129,192.168.10.3,192.168.10.17,53,53549
1499254968571003,17,129,192.168.10.3,192.168.10.17,53,53549
1499254968571124,17,48,192.168.10.17,192.168.10.3,51272,53
1499254968571172,17,48,192.168.10.17,192.168.10.3,51272,53
1499254968571322,17,98,192.168.10.3,192.168.10.17,53,51272
1499254968571326,17,98,192.168.10.3,192.168.10.17,53,51272
1499254968571710,6,260,192.168.10.17,192.168.10.3,49454,389
1499254968571757,6,260,192.168.10.17,192.168.10.3,49454,389
1499254968571886,6,1448,192.168.10.3,192.168.10.17,389,49454
1499254968571936,6,3069,192.168.10.3,192.168.10.17,389,49454
1499254968571939,6,1621,192.168.10.3,192.168.10.17,389,49454
1499254968575848,17,52,192.168.10.17,192.168.10.3,4410,53
1499254968575852,17,52,192.168.10.17,192.168.10.3,4410,53
1499254968576014,17,102,192.168.10.3,192.168.10.17,53,4410
1499254968576017,17,102,192.168.10.3,192.168.10.17,53,4410
1499254968576218,17,52,192.168.10.17,192.168.10.3,65041,53
1499254968576221,17,52,192.168.10.17,192.168.10.3,65041,53
1499254968576442,17,102,192.168.10.3,192.168.10.17,53,65041
1499254968576446,17,102,192.168.10.3,192.168.10.17,53,65041
1499254968577027,17,40,192.168.10.17,192.168.10.3,38845,53
1499254968577030,17,40,192.168.10.17,192.168.10.3,38845,53
1499254968577031,17,40,192.168.10.17,192.168.10.3,23881,53
1499254968577032,17,40,192.168.10.17,192.168.10.3,23881,53
1499254968577202,17,56,192.168.10.3,192.168.10.17,53,38845
1499254968577206,17,56,192.168.10.3,192.168.10.17,53,38845
1499254968577269,17,87,192.168.10.3,192.168.10.17,53,23881
1499254968577270,17,87,192.168.10.3,192.168.10.17,53,23881
1499254968577385,17,184,192.168.10.17,192.168.10.3,50989,88
1499254968577388,17,184,192.168.10.17,192.168.10.3,50989,88
1499254968577752,17,186,192.168.10.3,192.168.10.17,88,50989
1499254968577755,17,186,192.168.10.3,192.168.10.17,88,50989
1499254968577924,17,59,192.168.10.17,192.168.10.3,59648,53
1499254968577927,17,59,192.168.10.17,192.168.10.3,59648,53
1499254968578084,17,120,192.168.10.3,192.168.10.17,53,59648
1499254968578087,17,120,192.168.10.3,192.168.10.17,53,59648
1499254968578406,17,52,192.168.10.17,192.168.10.3,46939,53
1499254968578409,17,52,192.168.10.17,192.168.10.3,46939,53
1499254968578568,17,102,192.168.10.3,192.168.10.17,53,46939
1499254968578572,17,102,192.168.10.3,192.168.10.17,53,46939
1499254968578739,17,52,192.168.10.17,192.168.10.3,15360,53
1499254968578742,17,52,192.168.10.17,192.168.10.3,15360,53
1499254968578894,17,102,192.168.10.3,192.168.10.17,53,15360
1499254968578898,17,102,192.168.10.3,192.168.10.17,53,15360
1499254968579111,17,40,192.168.10.17,192.168.10.3,6160,53
1499254968579114,17,40,192.168.10.17,192.168.10.3,6160,53
1499254968579115,17,40,192.168.10.17,192.168.10.3,36764,53
1499254968579116,17,40,192.168.10.17,192.168.10.3,36764,53
1499254968579273,17,56,192.168.10.3,192.168.10.17,53,6160
1499254968579277,17,56,192.168.10.3,192.168.10.17,53,6160
1499254968579291,17,87,192.168.10.3,192.168.10.17,53,36764
1499254968579292,17,87,192.168.10.3,192.168.10.17,53,36764
1499254968579381,17,257,192.168.10.17,192.168.10.3,53004,88
1499254968579383,17,257,192.168.10.17,192.168.10.3,53004,88
1499254968580059,17,1438,192.168.10.3,192.168.10.17,88,53004
1499254968580063,17,1438,192.168.10.3,192.168.10.17,88,53004
1499254968580201,17,59,192.168.10.17,192.168.10.3,63508,53
1499254968580204,17,59,192.168.10.17,192.168.10.3,63508,53
1499254968580383,17,120,192.168.10.3,192.168.10.17,53,63508
1499254968580387,17,120,192.168.10.3,192.168.10.17,53,63508
1499254968581762,17,52,192.168.10.17,192.168.10.3,12907,53
1499254968581765,17,52,192.168.10.17,192.168.10.3,12907,53
1499254968581926,17,102,192.168.10.3,192.168.10.17,53,12907
1499254968581929,17,102,192.168.10.3,192.168.10.17,53,12907
1499254968582107,17,52,192.168.10.17,192.168.10.3,36189,53
1499254968582111,17,52,192.168.10.17,192.168.10.3,36189,53
1499254968582266,17,102,192.168.10.3,192.168.10.17,53,36189
1499254968582270,17,102,192.168.10.3,192.168.10.17,53,36189
1499254968582737,17,40,192.168.10.17,192.168.10.3,53053,53
1499254968582740,17,40,192.168.10.17,192.168.10.3,53053,53
